"Title","Body","Stance","IsAnomalie","IsLowPriority","IsHighPriority","TimeEstimated"
"[Nathalie] table transport rechargement du .db","
  Bonjour,

La table transport est bien postmappé mais postfix n'est pas rechargé en cas de modification de la table transport...
Ceci est une proposition pour redémarrer postfix si un de ces fichiers est rechargé .

Bernard ce fichier :
//éternel/général.jpg :
Ligne 490 :
  case $hostname { /^secours/:{}
    default:{
      exec { '/usr/sbin/postmap /etc/postfix/transport': subscribe => Martin/postfix/transport'], refreshonly => true }
      exec { '/usr/sbin/postmap //plaisir/grand.csv': subscribe => Astrid/grand.csv'], refreshonly => true }
      exec { '/usr/sbin/postmap //as/réfléchir.wav': subscribe => Marie/réfléchir.wav'], refreshonly => true }
      exec { '/usr/sbin/postmap /etc/postfix/transport_hf': subscribe => Martin/postfix/transport_hf'], refreshonly => true }
      exec { '//huit/tôt.gif/postfix restart':
        subscribe   => File['//l'une/effacer.flac', '//scène/attirer.pptx', '//lèvre/grave.css', '//environ/rayon.mp4', '//visite/crainte.js', '//visite/crainte.js'],
        refreshonly => true
      }
    }
  }
En ceci :
//éternel/général.jpg :
Ligne 490 :
case $hostname { /^secours/:{}
    default:{
      exec { '/usr/sbin/postmap /etc/postfix/transport': subscribe => Martin/postfix/transport'], refreshonly => true }
      exec { '/usr/sbin/postmap //plaisir/grand.csv': subscribe => Astrid/grand.csv'], refreshonly => true }
      exec { '/usr/sbin/postmap //as/réfléchir.wav': subscribe => Marie/réfléchir.wav'], refreshonly => true }
      exec { '/usr/sbin/postmap /etc/postfix/transport_hf': subscribe => Martin/postfix/transport_hf'], refreshonly => true }
      exec { '//huit/tôt.gif/postfix restart':
        subscribe   => File['//l'une/effacer.flac', '//scène/attirer.pptx', '//lèvre/grave.css', '//environ/rayon.mp4', '//visite/crainte.js', '//visite/crainte.js','/etc/postfix/transport','//plaisir/grand.csv','//as/réfléchir.wav','/etc/postfix/transport_hf'],
        refreshonly => true
      }
    }
  }


Raymond
 
  ","1",False,False,False,"7200"
"scripts synchronisation.sh sur 2.0.4 et 2.1","
  Pour la version 2.0.4, le script synchronisation.sh.erb de bacula contient un test pour éviter d'écraser le dump.sql en cas d'erreur. Cependant, ce test n'est pas implémenté pour l'intra2. Est-ce volontaire?

        # Vérifier si //vendre/briser.mov commence par ""-- Anne dump"", un échec pouvant renvoyer autre chose (vide ou message d'erreur)
        read DUMP_1ST_LINE < //vendre/briser.mov
        if [ ${DUMP_1ST_LINE:0:13} == ""-- Anne dump"" ]
                then
                mv //vendre/briser.mov //gros/public.html

Pour la version 2.1, cette vérification n'apparaît dans aucun des scripts. Est-ce normal?

Cette modification devait normalement être mise en place suite au ticket 5711.

Merci.
  ","1",False,False,True,"7200"
"script synchronisation.sh pour Manon","
  La variable ""Adrienne"" du script synchronisation.sh.erb présent dans /etc/puppet/template/ARAL02/bacula contient une IP privée en lieu et place de Alfred.
Les versions impactées sont la 2.0.4 et la 2.1. La correction a été portée en avance de phase sur le code chez nous, pourriez-vous procéder de votre côté à la Margaud de ce fichier ?
Merci d'avance.
  ","1",True,False,False,"900"
"[Henriette] Constance version antérieure à corriger","
  Bonjour,

Constance sur le fichier :
- pacha\config\machines\intra-awc-2cfg
- pacha\config\machines\secours-awc-2cfg                      
.
Remplacer :
# Supervision 7
supervision7_label = /var/lib/samba/public
supervision7_vital = Jérôme
supervision7_param = /var/lib/samba/public$
supervision7_command = df -h | grep %(supervision6_param)s
supervision7_method = ssh
supervision7_field = 5
supervision7_low_green = 0
supervision7_low_orange = 90
supervision7_low_red = 95
supervision7_low_undef = 100

Par :
# Supervision 7
supervision7_label = /var/lib/samba/public
supervision7_vital = Jérôme
supervision7_param = /var/lib/samba/public$
supervision7_command = df -h | grep %(supervision7_param)s
supervision7_method = ssh
supervision7_field = 5
supervision7_low_green = 0
supervision7_low_orange = 90
supervision7_low_red = 95
supervision7_low_undef = 100

Cordialmenet
  ","1",False,False,False,"1800"
"Thierry 27/09/2016","
  Thierry
  ","1",False,False,False,"14400"
"Extension de la capacité disque du Luce","
  Bonjour,

Nous avons été sollicité par le Luce afin de trouver une solution pour augmenter l'espace disque de leur infra.

Voici le contenu de leur mail :

""Depuis notre départ en mission et l'arrivée du Mathilde, l'occupation de la partition public de la VM Jacques tourne autour des 75%, taux qui va s'avérer en augmentation progressive et constante durant les deux mois à venir. La cellule virtualisation de Louis Éléonore nous a déjà mis en garde de l'instabilité du système en cas de surcharge des banques de données (à partir de 80%), et nous nous efforçons de trouver une solution palliative en sachant que malheureusement, l'espace disque du Pauline n'est pas extensible.
Nous avons pensé à créer un nouveau partage nfs sur samba hébergé sur un Bertrand 2To en Anastasie intégré au domaine qui contiendrait uniquement les archives du bord et ne serait consultable qu'en lecture par les utilisateurs. Les fichiers de configuration de Jacques étant normalement puppétisés, pouvons-nous étudier cette possibilité ensemble afin de ne pas perturber l'intégrité du système en fonction? De plus, des données très sensibles sont amenées à y être stockées (notamment Jacques), c'est pourquoi j'aimerai intégrer le backup de ce nouveau partage aux sauvegardes Manon déjà en place.
J'attire votre attention sur le fait que cette prise de disposition n'est pas un moyen détourné d'offrir un espace de stockage supplémentaire aux utilisateurs, mais bien d'alléger la partition public du serveur de fichiers en déplaçant les anciennes données vers un autre support. La quantité de données sauvegardées sur le serveur Manon sera donc identique à ce qu'elle est actuellement.""

La réponse que nous leur avons apportée est la suivante :

""Un espace disque supplémentaire pour héberger vos données s’avère en effet indispensable.  
 Cependant, nous ne sommes pas très chaud pour mettre en place une surcouche Frédérique sur le serveur samba car il pourrait y avoir des incidences sur les performances du serveur de fichier.
 Votre demande va faire l’objet d’un ticket vers Alfred afin de déterminer quelle pourrait être la solution la plus adaptée à votre besoin en prenant en compte les spécificités du système déjà en place.""

Manon-vous nous indiquer quelle est pour vous la meilleure solution à mettre en place et la façon d'y parvenir?

Merci d'avance.
 
  ","1",False,False,False,"0"
"Andrée: la fonctionnalité du mot de passe oublié ne marche pas","
  Bonjour,
Arthur réalisé sur la plateforme de Édouard en v2.1:

Arthur SIE-129 : mot de passe oublié

Sur le portail Agathe, sur la fenêtre de connexion, le fait de cliquer sur 'mot de passe oublié' affiche bien la fenêtre de saisie de l'adresse de messagerie de l'utilisateur(OK), puis une deuxième fenêtre s'affiche avec le message suivant:

'René. Cet e-mail contient un code de vérification : veuillez coller ce code dans le champ ci-dessous pour prouver que vous êtes bien le détenteur de ce compte'

Aucun message reçu dans la boite aux lettres de l'utilisateur avec un code de vérification.

La messagerie ne semble pas fonctionner.

Cordialement.
  ","1",True,False,True,"7200"
"Suppression login portail continuity.alterway.fr","
  Bonjour,

Manon-vous Éléonore supprimer les comptes suivant du portail continuity.alterway.fr ?

	Madeleine :

Georges David,
Martin Laetitia,
DREANNO Jérémy,
GRIFFAUT Alexandre,
Rémy.

	Rémy:

Georges David,
DREANNO Jérémy,
GRIFFAUT Alexandre,
Rémy,
Anne.

Merci.
  ","1",False,False,False,"3600"
"Anomalie dans la supervision du nouveau client Timothée","
  Bonjour,

Arthur en v2.1 sur la Constance:

Yves installé sur un poste Capucine:

 Sur la supervision des partitions, '/var/www' doit apparaître sur web-trig et non sur Luc suite à son transfert sur la nouvelle VM d’hébergement Antoinette.
A modifier aussi pour les secours (secours2 et web-secours)
voir Richard.

Merci.

 
  ","1",True,False,False,"3600"
"Henriette: Problème d'authentification sur le secours2 avec un compte admin","
  Bonjour,

Jacqueline réalisés sur la Xavier Adrienne à partir d'un client Capucine.

La supervision des Andrée est correcte en authentification 'root'.(OK)
Par contre, en s'authentifiant avec un compte admin faisant partie des sudoers, la supervision est incomplète: 'secours2-qlf' apparaît avec un '?' , la connexion 'ssh' ne pouvant se faire (voir Richard).
La fenêtre d'authentification apparaît alors 2 fois voir 3 fois obligeant de saisir à nouveau 'l'utilisateur+password,' pour avoir accès aux différents boutons présents pour chaque Andrée.

 
  ","1",True,False,False,"7200"
"Problème du ""home"" pour les comptes admin sur intra2","
  Franck Olivie d'authentification centralisée, un répertoire ""%Édouard"" est créé dans /home en lieu et place du répertoire au nom de l'utilisateur :

ls -lisa /home
total 20
 236 4 drwxr-xr-x  Thérèse     4096 sept. 19 Lorraine:05 .
   2 4 drwxr-xr-x 24 root        root     4096 mai   30 10:05 ..
2899 4 drwxr-xr-x  3 intra       intra    4096 mai   Lorraine Lorraine:26 intra
8899 4 drwxr-xr-x  2 QLF\bthomas users    4096 sept. 19 Lorraine:05 %Édouard
  ","1",True,False,False,"5400"
"Mise en production du nouveau site et sauvegarde ancien site","
  Mise en production du nouveau site et sauvegarde ancien site
  ","2",False,False,False,"28800"
"script sambaAccountManagerAdmins.py","
  Bonjour,

Suite à la suppression du Olivie authentification centralisée d'un utilisateur appartenant à un groupe admin, le script sambaAccountManagerAdmins.py de l'intra2 prévoit de le retirer du groupe auquel il appartient dans Maggie.
Cependant, cet utilisateur existe toujours dans samba.
Manon-vous modifier le script de façon à supprimer automatiquement cet utilisateur dans samba dès lors qu'il est supprimé dans le Olivie d'authentification centralisée?
Merci

 
  ","2",False,False,False,"7200"
"erreurs à l'exécution du script 'SambaAccountManager.py'","
  
Sur la plateforme QLF Luc BREST, en version 2.1, un test de création d'un compte utilisateur a été réalisé avec une mise à jour de l'annuaire Maggie sur intra2 en lançant le script 'MaggieAccountManager.py' pour une prise en compte immédiate.

Constat:
1/ Pour que la création de l'utilisateur dans samba soit effective, il faut lancer 2 fois la commande: 'MaggieAccountManager.py –c Théophile qlf'

Au premier lancement, une erreur s'affiche 'error attribute value cannot be empty for 'Unicodepwd' ' , mot de passe chiffré =
Au deuxième lancement, pas d'erreur le compte utilisateur est crée.
Voir le détail dans la Richard, création du compte 'user4.qlf'

2/Le mot 'Arthur' s'affiche à chaque exécution de la commande.

 
  ","2",True,False,False,"28800"
"La suppression d'un compte administrateur ne fonctionne pas","
  Arthur sur la plateforme de Édouard en version 2.1:

Déroulement du test de suppression:

- l'utilisateur 'uqualif' (profil administrateur) a été créé sur le Olivie métier et ajouté au groupe 'adm_cirisi_brest_seint'.
- lancement du script de synchronisation 'sambaAccountManagerAdmins.py': l’utilisateur est bien crée.
- suppression du Olivie Métier
- lancement du script 'sambaAccountManagerAdmins.py'  

Alex : l’utilisateur n’est pas supprimé de Maggie sur l'intra2 et n'a pas été retiré du groupe 'adm_cirisi_brest_seint'
 
Pourtant, au vu des logs, cela devrait être fait :
 
ldb_wrap open of secrets.ldb
UID vide/Hélène pour l'utilisateur adm_cirisi_brest_seint, il ne peut être ajouté au groupe adm_cirisi_brest_seint
samba-tool group removemembers 'adm_cirisi_brest_seint' 'uqualif,'
ldb_wrap open of secrets.ldb
Removed members from group adm_cirisi_brest_seint
 
  ","1",True,False,False,"7200"
"Remontée d'erreur dans les log Maggie","
  Bonjour,

Sur la Constance en version 2.1, un message en boucle (toutes les 13 minutes) sur la VM WEB-Victor apparaît dans le fichier //si/service.flac: 'connexion refused pour Martine'
voir Olivier.



                    
 
  ","1",True,False,False,"3600"
"Impossible d'afficher l'Noémi sur un poste client Capucine","
  Bonjour,

Comme convenu au téléphone, je vous envoie la copie écran de l'erreur affichée au lancement de l'exécutable 'Victor' dans une invite Hélène sur un poste client Capucine Sur la plateforme QLF Luc BREST, en version 2.1. (Richard 1)

Le nouveau client Timothée a bien été récupéré avec l'archive 'Timothée.zip' et ensuite ""dézippée"" dans un dossier situé sur un poste client ayant déjà les composants Théodore, paramiko installés. (Ancienne version de Timothée installée)

Le double clic sur 'pacha.pyw' (mode normal) ou sur 'pacha.py' (mode debug)  n'affiche pas  d'IHM pacha.

(Richard 2): contenu du répertoire 'eggs'

Y-a-t-il un ou des composants supplémentaires à installer par rapport à la procédure d'installation Timothée habituelle ?

Raymond.
 
  ","1",True,False,False,"3600"
"Victor","
  Bonjour,

La page d'accueil de Théodore publie des dépêches Victor récupérées dans un répertoire de dépôt Éléonore de notre serveur. Ces dépêches semblent bloquées et il est probable que le répertoire ne soit plus alimenté. Par avance, merci de bien vouloir nous adresser les 3 derniers fichiers déposés dans le répertoire concerné (Laure, de mémoire, il s'agit d'un sous répertoire de la Grégoire du site et non de la version actuelle).

Par avance merci de votre retour,

Pénélope,

Augustin
  ","1",False,False,False,"3600"
"Dorothée dans l'en-tête d'un message sous Clémence","
  Julie réalisés sur la Inès en v2.1:

Les adresses affichées dans les champs 'Raymond ouverts par le Webmail Roundcube sont incorrectes, visibles à l'action 'répondre'
L'adresse affichée devrait être 'anastasieperrier@normand.fr' et non 'Hortense (voir Richard).

Cela entraîne un échec à l'envoi si l'adresse n'est pas corrigée manuellement.


 
  ","1",True,False,False,"14400"
